OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit,Sales_Outlier,Quantity_Outlier,Sales_Validation_Flag,OrderMonth,ShippingDays,ProfitMargin
ORD-11134,2024-06-04,2024-06-07,Standard Class,CUST-0005,Customer 5,South,Technology,Laptop,8.0,220.33,0.1,1586.38,336.09,False,False,False,2024-06,3,0.2119
ORD-11135,2024-01-30,2024-02-03,Second Class,CUST-0052,Customer 52,North,Office Supplies,Binder,4.0,555.72,0.0,2222.88,705.8,False,False,False,2024-01,4,0.3175
ORD-11136,2025-10-25,2025-10-27,Same Day,CUST-0121,Customer 121,South,Technology,Monitor,5.0,605.96,0.2,2423.84,325.57,False,False,False,2025-10,2,0.1343
ORD-11137,2024-04-02,2024-04-03,Standard Class,CUST-0144,Customer 144,South,Furniture,Chair,9.0,320.86,0.0,2887.74,1281.42,False,False,False,2024-04,1,0.4437
ORD-11138,2025-07-10,2025-07-17,Second Class,CUST-0195,Customer 195,West,Technology,Wireless Mouse,3.0,134.21,0.15,342.24,36.11,False,False,False,2025-07,7,0.1055
ORD-11139,2025-02-21,2025-02-23,Second Class,CUST-0177,Customer 177,East,Technology,Printer,8.0,33.74,0.0,269.92,65.77,False,False,False,2025-02,2,0.2437
ORD-11140,2025-06-20,2025-06-21,First Class,CUST-0140,Customer 140,South,Office Supplies,Stapler,7.0,1157.52,0.15,6887.24,1073.34,False,False,False,2025-06,1,0.1558
ORD-11141,2025-07-22,2025-07-26,Standard Class,CUST-0155,Customer 155,South,Technology,Printer,6.0,75.94,0.1,410.08,68.02,False,False,False,2025-07,4,0.1659
ORD-11142,2024-09-21,2024-09-22,Second Class,CUST-0158,Customer 158,East,Technology,Printer,11.0,28.53,0.0,313.83,118.27,False,False,False,2024-09,1,0.3769
ORD-11143,2025-06-06,2025-06-09,Same Day,CUST-0037,Customer 37,West,Furniture,Desk,3.0,280.1,0.1,756.27,109.28,False,False,False,2025-06,3,0.1445
ORD-11144,2024-03-04,2024-03-10,Same Day,CUST-0178,Customer 178,North,Office Supplies,Paper,9.0,472.58,0.0,4253.22,1629.95,False,False,False,2024-03,6,0.3832
ORD-11145,2025-04-19,2025-04-22,Standard Class,CUST-0102,Customer 102,North,Technology,Monitor,10.0,159.47,0.0,1594.7,269.04,False,False,False,2025-04,3,0.1687
ORD-11146,2025-02-06,2025-02-08,Standard Class,CUST-0099,Customer 99,East,Furniture,Table Lamp,6.0,369.89,0.0,2219.34,1067.23,False,False,False,2025-02,2,0.4809
ORD-11147,2025-04-08,2025-04-13,Same Day,CUST-0146,Customer 146,West,Furniture,Desk,10.0,807.18,0.0,8071.8,3411.09,False,False,False,2025-04,5,0.4226
ORD-11148,2024-08-22,2024-08-23,Second Class,CUST-0180,Customer 180,East,Furniture,Desk,7.0,1025.82,0.15,6103.63,216.05,False,False,False,2024-08,1,0.0354
ORD-11149,2025-04-27,2025-05-02,Standard Class,CUST-0175,Customer 175,East,Furniture,Chair,5.0,358.44,0.15,1523.37,604.29,False,False,False,2025-04,5,0.3967
ORD-11150,2025-04-19,2025-04-20,Standard Class,CUST-0089,Customer 89,South,Technology,Wireless Mouse,6.0,643.55,0.0,2280.32,646.9449999999999,False,False,True,2025-04,1,0.2837
ORD-11151,2024-04-13,2024-04-15,First Class,CUST-0066,Customer 66,South,Office Supplies,Stapler,10.0,38.52,0.0,385.2,143.13,False,False,False,2024-04,2,0.3716
ORD-11152,2025-07-31,2025-08-05,Same Day,CUST-0062,Customer 62,East,Technology,Laptop,10.0,667.58,0.0,6675.8,2997.42,False,False,False,2025-07,5,0.449
ORD-11153,2024-01-16,2024-01-22,Standard Class,CUST-0029,Customer 29,East,Technology,Monitor,5.0,448.5,0.2,1794.0,28.22,False,False,False,2024-01,6,0.0157
ORD-11154,2024-08-06,2024-08-07,Same Day,CUST-0162,Customer 162,East,Office Supplies,Pens (Box),8.0,845.93,0.0,6767.44,1962.56,False,False,False,2024-08,1,0.29
ORD-11155,2025-05-18,2025-05-24,Standard Class,CUST-0091,Customer 91,South,Office Supplies,Paper,6.0,690.77,0.15,3522.93,20.84,False,False,False,2025-05,6,0.0059
ORD-11156,2025-10-16,2025-10-19,Second Class,CUST-0078,Customer 78,North,Technology,Monitor,9.0,923.18,0.1,7477.76,1381.12,False,False,False,2025-10,3,0.1847
ORD-11157,2025-11-23,2025-11-29,First Class,CUST-0088,Customer 88,South,Technology,Wireless Mouse,9.0,356.07,0.1,2884.17,467.32,False,False,False,2025-11,6,0.162
ORD-11158,2024-03-18,2024-03-20,Same Day,CUST-0044,Customer 44,South,Furniture,Bookcase,6.0,169.98,0.0,1019.88,490.23,False,False,False,2024-03,2,0.4807
ORD-11159,2025-11-16,2025-11-23,First Class,CUST-0134,Customer 134,East,Office Supplies,Pens (Box),1.0,1006.78,0.0,1006.78,256.04,False,False,False,2025-11,7,0.2543
ORD-11160,2024-01-02,2024-01-06,Second Class,CUST-0058,Customer 58,North,Technology,Laptop,8.0,598.82,0.2,3832.45,477.06,False,False,False,2024-01,4,0.1245
ORD-11161,2024-03-02,2024-03-04,Second Class,CUST-0058,Customer 58,North,Furniture,Bookcase,11.0,395.95,0.1,3919.9,683.87,False,False,False,2024-03,2,0.1745
ORD-11162,2024-08-19,2024-08-22,First Class,CUST-0132,Customer 132,East,Technology,Monitor,11.0,841.81,0.15,7870.92,2520.03,False,False,False,2024-08,3,0.3202
ORD-11163,2024-05-04,2024-05-05,Second Class,CUST-0037,Customer 37,West,Furniture,Desk,3.0,915.31,0.1,2471.34,352.19,False,False,False,2024-05,1,0.1425
ORD-11164,2025-12-24,2025-12-29,Second Class,CUST-0162,Customer 162,East,Office Supplies,Binder,2.0,786.61,0.2,1258.58,391.94,False,False,False,2025-12,5,0.3114
ORD-11165,2024-07-04,2024-07-06,Same Day,CUST-0128,Customer 128,West,Office Supplies,Binder,5.0,760.85,0.0,3804.25,581.38,False,False,False,2024-07,2,0.1528
ORD-11166,2024-12-07,2024-12-09,Same Day,CUST-0008,Customer 8,East,Technology,Monitor,4.0,636.68,0.0,2546.72,414.4,False,False,False,2024-12,2,0.1627
ORD-11167,2025-08-01,2025-08-02,First Class,CUST-0046,Customer 46,West,Office Supplies,Binder,11.0,805.41,0.0,8859.51,1791.78,False,False,False,2025-08,1,0.2022
ORD-11168,2025-05-06,2025-05-07,Second Class,CUST-0182,Customer 182,North,Office Supplies,Binder,4.0,451.99,0.0,1807.96,883.91,False,False,False,2025-05,1,0.4889
ORD-11169,2025-05-04,2025-05-10,Standard Class,CUST-0182,Customer 182,North,Technology,Wireless Mouse,3.0,300.55,0.0,901.65,350.54,False,False,False,2025-05,6,0.3888
ORD-11170,2024-04-26,2024-04-27,Second Class,CUST-0118,Customer 118,North,Furniture,Bookcase,11.0,636.25,0.0,6998.75,1926.03,False,False,False,2024-04,1,0.2752
ORD-11171,2024-01-06,2024-01-10,Second Class,CUST-0136,Customer 136,South,Technology,Laptop,2.0,558.3,0.0,1116.6,297.97,False,False,False,2024-01,4,0.2669
ORD-11172,2024-06-21,2024-06-23,Same Day,CUST-0152,Customer 152,South,Office Supplies,Binder,3.0,332.06,0.0,996.18,309.84,False,False,False,2024-06,2,0.311
ORD-11173,2025-02-16,2025-02-19,Same Day,CUST-0154,Customer 154,South,Office Supplies,Binder,5.0,239.36,0.15,1017.28,395.1,False,False,False,2025-02,3,0.3884
ORD-11174,2024-03-27,2024-04-02,First Class,CUST-0012,Customer 12,West,Office Supplies,Binder,10.0,322.81,0.0,3228.1,1442.27,False,False,False,2024-03,6,0.4468
ORD-11175,2025-02-07,2025-02-13,Standard Class,CUST-0037,Customer 37,West,Technology,Laptop,4.0,292.91,0.15,995.89,247.4,False,False,False,2025-02,6,0.2484
ORD-11176,2024-11-17,2024-11-22,Same Day,CUST-0099,Customer 99,East,Furniture,Chair,1.0,611.69,0.0,611.69,131.09,False,False,False,2024-11,5,0.2143
ORD-11177,2025-02-19,2025-02-25,Second Class,CUST-0087,Customer 87,North,Office Supplies,Stapler,7.0,652.03,0.0,4564.21,1822.3,False,False,False,2025-02,6,0.3993
ORD-11178,2025-10-21,2025-10-26,Standard Class,CUST-0078,Customer 78,North,Office Supplies,Binder,3.0,1019.24,0.0,3057.72,556.05,False,False,False,2025-10,5,0.1819
ORD-11179,2025-06-30,2025-07-02,First Class,CUST-0161,Customer 161,West,Furniture,Desk,4.0,680.7,0.0,2722.8,463.63,False,False,False,2025-06,2,0.1703
ORD-11180,2024-01-03,2024-01-10,First Class,CUST-0116,Customer 116,East,Technology,Printer,4.0,874.43,0.0,3497.72,551.9,False,False,False,2024-01,7,0.1578
ORD-11181,2025-10-03,2025-10-06,Second Class,CUST-0026,Customer 26,East,Furniture,Chair,2.0,110.36,0.3,154.5,-8.7,False,False,False,2025-10,3,-0.0563
ORD-11182,2024-05-27,2024-05-30,First Class,CUST-0049,Customer 49,East,Technology,Wireless Mouse,8.0,849.48,0.1,6116.26,2017.49,False,False,False,2024-05,3,0.3299
ORD-11183,2025-05-12,2025-05-16,Same Day,CUST-0059,Customer 59,East,Furniture,Desk,5.0,1158.34,0.1,5212.53,600.51,False,False,False,2025-05,4,0.1152
ORD-11184,2024-12-31,2025-01-02,First Class,CUST-0015,Customer 15,East,Technology,Printer,1.0,216.33,0.0,216.33,60.1,False,False,False,2024-12,2,0.2778
ORD-11185,2025-04-13,2025-04-19,Same Day,CUST-0127,Customer 127,North,Furniture,Table Lamp,10.0,458.56,0.0,4585.6,1979.64,False,False,False,2025-04,6,0.4317
ORD-11186,2024-06-11,2024-06-14,Same Day,CUST-0153,Customer 153,West,Office Supplies,Binder,2.0,824.88,0.1,1484.78,463.91,False,False,False,2024-06,3,0.3124
ORD-11187,2025-08-12,2025-08-16,First Class,CUST-0039,Customer 39,South,Furniture,Table Lamp,2.0,708.6,0.1,1275.48,442.54,False,False,False,2025-08,4,0.347
ORD-11188,2025-04-26,2025-05-01,First Class,CUST-0137,Customer 137,East,Furniture,Bookcase,4.0,1167.51,0.0,4670.04,1275.5,False,False,False,2025-04,5,0.2731
ORD-11189,2024-11-17,2024-11-19,Second Class,CUST-0157,Customer 157,North,Furniture,Desk,3.0,1185.51,0.0,3556.53,794.54,False,False,False,2024-11,2,0.2234
ORD-11190,2025-12-07,2025-12-10,First Class,CUST-0159,Customer 159,East,Technology,Laptop,2.0,824.76,0.0,1649.52,424.57,False,False,False,2025-12,3,0.2574
ORD-11191,2025-11-05,2025-11-12,Second Class,CUST-0085,Customer 85,East,Technology,Monitor,3.0,863.92,0.1,2332.58,739.89,False,False,False,2025-11,7,0.3172
ORD-11192,2025-03-13,2025-03-20,Second Class,CUST-0123,Customer 123,East,Office Supplies,Paper,6.0,132.95,0.0,797.7,257.25,False,False,False,2025-03,7,0.3225
ORD-11193,2025-10-26,2025-10-30,Standard Class,CUST-0142,Customer 142,North,Furniture,Chair,8.0,658.66,0.15,4478.89,772.3,False,False,False,2025-10,4,0.1724
ORD-11194,2024-05-23,2024-05-29,First Class,CUST-0087,Customer 87,North,Office Supplies,Pens (Box),4.0,294.46,0.15,1001.16,106.69,False,False,False,2024-05,6,0.1066
ORD-11195,2024-08-14,2024-08-15,Same Day,CUST-0136,Customer 136,South,Furniture,Bookcase,2.0,602.45,0.1,1084.41,286.24,False,False,False,2024-08,1,0.264
ORD-11196,2025-05-21,2025-05-27,Standard Class,CUST-0082,Customer 82,South,Office Supplies,Stapler,8.0,44.95,0.0,359.6,146.91,False,False,False,2025-05,6,0.4085
ORD-11197,2025-01-23,2025-01-30,Standard Class,CUST-0198,Customer 198,North,Technology,Wireless Mouse,2.0,779.62,0.1,1403.32,94.06,False,False,False,2025-01,7,0.067
ORD-11198,2024-08-28,2024-09-03,Second Class,CUST-0051,Customer 51,West,Technology,Laptop,2.0,851.63,0.0,1703.26,637.19,False,False,False,2024-08,6,0.3741
ORD-11199,2024-11-05,2024-11-06,First Class,CUST-0159,Customer 159,East,Furniture,Desk,8.0,792.62,0.0,6340.96,1149.17,False,False,False,2024-11,1,0.1812
ORD-11200,2025-04-23,2025-04-30,Second Class,CUST-0065,Customer 65,South,Office Supplies,Binder,9.0,702.97,0.0,6326.73,1041.07,False,False,False,2025-04,7,0.1646
ORD-11201,2024-09-15,2024-09-17,Second Class,CUST-0148,Customer 148,North,Technology,Printer,7.0,1134.47,0.1,7147.16,522.77,False,False,False,2024-09,2,0.0731
ORD-11202,2025-01-06,2025-01-11,Second Class,CUST-0004,Customer 4,South,Office Supplies,Pens (Box),1.0,437.8,0.3,306.46,65.96,False,False,False,2025-01,5,0.2152
ORD-11203,2025-08-19,2025-08-26,Second Class,CUST-0190,Customer 190,South,Office Supplies,Pens (Box),10.0,1176.56,0.15,10000.76,3908.12,False,False,False,2025-08,7,0.3908
ORD-11204,2024-10-14,2024-10-15,Standard Class,CUST-0006,Customer 6,West,Technology,Printer,8.0,977.33,0.0,7818.64,1595.47,False,False,False,2024-10,1,0.2041
ORD-11205,2024-02-23,2024-02-27,Same Day,CUST-0102,Customer 102,North,Furniture,Bookcase,5.0,10.68,0.1,48.06,15.83,False,False,False,2024-02,4,0.3294
ORD-11206,2025-03-30,2025-03-31,Standard Class,CUST-0009,Customer 9,North,Office Supplies,Paper,3.0,370.27,0.0,1110.81,466.43,False,False,False,2025-03,1,0.4199
ORD-11207,2025-01-05,2025-01-10,Standard Class,CUST-0007,Customer 7,North,Technology,Wireless Mouse,2.0,438.43,0.1,789.17,193.09,False,False,False,2025-01,5,0.2447
ORD-11208,2024-10-29,2024-11-03,First Class,CUST-0013,Customer 13,East,Office Supplies,Pens (Box),1.0,347.92,0.2,278.34,24.58,False,False,False,2024-10,5,0.0883
ORD-11209,2024-11-06,2024-11-08,Second Class,CUST-0177,Customer 177,East,Office Supplies,Paper,1.0,1006.03,0.1,905.43,275.66,False,False,False,2024-11,2,0.3045
ORD-11210,2024-04-13,2024-04-17,Standard Class,CUST-0107,Customer 107,West,Furniture,Table Lamp,8.0,315.03,0.1,2268.22,381.69,False,False,False,2024-04,4,0.1683
ORD-11211,2024-10-07,2024-10-12,Standard Class,CUST-0038,Customer 38,South,Office Supplies,Stapler,6.0,598.415,0.0,6113.46,658.67,False,False,True,2024-10,5,0.1077
ORD-11212,2024-01-11,2024-01-15,Same Day,CUST-0064,Customer 64,West,Technology,Printer,8.0,937.02,0.15,6371.74,422.72,False,False,False,2024-01,4,0.0663
ORD-11213,2024-10-18,2024-10-25,First Class,CUST-0016,Customer 16,West,Office Supplies,Binder,5.0,481.03,0.15,2044.38,61.51,False,False,False,2024-10,7,0.0301
ORD-11214,2025-11-20,2025-11-22,First Class,CUST-0196,Customer 196,North,Office Supplies,Paper,9.0,1136.83,0.1,9208.32,1022.65,False,False,False,2025-11,2,0.1111
ORD-11215,2024-09-07,2024-09-08,Second Class,CUST-0001,Customer 1,North,Office Supplies,Binder,2.0,1037.44,0.0,2074.88,791.18,False,False,False,2024-09,1,0.3813
ORD-11216,2025-11-26,2025-11-29,Standard Class,CUST-0136,Customer 136,South,Furniture,Chair,8.0,673.39,0.15,4579.05,1361.21,False,False,False,2025-11,3,0.2973
ORD-11217,2024-04-18,2024-04-23,Second Class,CUST-0091,Customer 91,South,Office Supplies,Paper,8.0,656.86,0.15,4466.65,294.12,False,False,False,2024-04,5,0.0658
ORD-11218,2025-05-09,2025-05-13,Same Day,CUST-0191,Customer 191,East,Technology,Printer,1.0,436.9,0.0,436.9,181.61,False,False,False,2025-05,4,0.4157
ORD-11219,2024-07-21,2024-07-28,Standard Class,CUST-0160,Customer 160,West,Office Supplies,Binder,4.0,752.57,0.0,3010.28,1227.38,False,False,False,2024-07,7,0.4077
ORD-11220,2024-12-21,2024-12-28,First Class,CUST-0026,Customer 26,East,Technology,Laptop,9.0,467.48,0.1,3786.59,266.15,False,False,False,2024-12,7,0.0703
ORD-11221,2025-05-28,2025-06-04,Same Day,CUST-0071,Customer 71,West,Technology,Printer,5.0,679.73,0.0,3398.65,1698.03,False,False,False,2025-05,7,0.4996
ORD-11222,2024-03-01,2024-03-06,Same Day,CUST-0062,Customer 62,East,Furniture,Desk,11.0,1005.35,0.0,11058.85,3940.08,True,False,False,2024-03,5,0.3563
ORD-11223,2024-08-04,2024-08-08,Second Class,CUST-0081,Customer 81,West,Technology,Monitor,11.0,255.13,0.1,2525.79,161.94,False,False,False,2024-08,4,0.0641
ORD-11224,2025-07-02,2025-07-03,First Class,CUST-0077,Customer 77,South,Office Supplies,Binder,5.0,1091.1,0.1,4909.95,395.11,False,False,False,2025-07,1,0.0805
ORD-11225,2024-04-24,2024-04-26,Standard Class,CUST-0077,Customer 77,South,Technology,Monitor,4.0,853.0,0.15,2900.2,422.37,False,False,False,2024-04,2,0.1456
ORD-11226,2025-11-16,2025-11-22,Standard Class,CUST-0027,Customer 27,South,Technology,Wireless Mouse,5.0,192.13,0.0,960.65,341.48,False,False,False,2025-11,6,0.3555
ORD-11227,2025-08-05,2025-08-12,Standard Class,CUST-0200,Customer 200,West,Office Supplies,Paper,5.0,642.66,0.0,3213.3,1101.54,False,False,False,2025-08,7,0.3428
ORD-11228,2024-06-26,2024-07-01,First Class,CUST-0170,Customer 170,North,Office Supplies,Paper,9.0,1174.25,0.3,7397.77,1335.05,False,False,False,2024-06,5,0.1805
ORD-11229,2024-06-03,2024-06-05,First Class,CUST-0142,Customer 142,North,Furniture,Bookcase,7.0,155.48,0.15,925.11,23.02,False,False,False,2024-06,2,0.0249
ORD-11230,2024-09-04,2024-09-08,Standard Class,CUST-0144,Customer 144,South,Furniture,Chair,2.0,82.79,0.0,165.58,25.4,False,False,False,2024-09,4,0.1534
ORD-11231,2025-07-29,2025-07-31,First Class,CUST-0143,Customer 143,South,Office Supplies,Binder,1.0,637.15,0.0,637.15,110.84,False,False,False,2025-07,2,0.174
ORD-11232,2025-06-13,2025-06-20,Same Day,CUST-0167,Customer 167,South,Technology,Printer,1.0,840.52,0.0,840.52,343.78,False,False,False,2025-06,7,0.409
ORD-11233,2024-05-01,2024-05-07,Same Day,CUST-0122,Customer 122,East,Technology,Monitor,7.0,358.62,0.0,2510.34,423.51,False,False,False,2024-05,6,0.1687
ORD-11234,2025-03-01,2025-03-04,Second Class,CUST-0166,Customer 166,West,Office Supplies,Pens (Box),3.0,403.37,0.0,1210.11,297.82,False,False,False,2025-03,3,0.2461
ORD-11235,2024-10-28,2024-10-31,Same Day,CUST-0080,Customer 80,East,Technology,Wireless Mouse,8.0,238.47,0.2,1526.21,334.51,False,False,False,2024-10,3,0.2192
ORD-11236,2024-11-17,2024-11-19,Same Day,CUST-0200,Customer 200,West,Furniture,Bookcase,11.0,781.44,0.2,6876.67,171.06,False,False,False,2024-11,2,0.0249
ORD-11237,2024-08-17,2024-08-20,Standard Class,CUST-0078,Customer 78,North,Furniture,Chair,5.0,666.81,0.0,3334.05,768.74,False,False,False,2024-08,3,0.2306
ORD-11238,2024-07-25,2024-08-01,Second Class,CUST-0040,Customer 40,East,Furniture,Desk,4.0,408.93,0.0,1635.72,483.77,False,False,False,2024-07,7,0.2958
ORD-11239,2025-05-15,2025-05-20,First Class,CUST-0157,Customer 157,North,Furniture,Chair,10.0,115.8,0.0,1158.0,368.02,False,False,False,2025-05,5,0.3178
ORD-11240,2025-12-11,2025-12-13,Second Class,CUST-0145,Customer 145,West,Furniture,Bookcase,4.0,1046.27,0.0,4185.08,1739.26,False,False,False,2025-12,2,0.4156
ORD-11241,2024-10-22,2024-10-27,Same Day,CUST-0059,Customer 59,East,Technology,Printer,7.0,282.85,0.0,1979.95,725.68,False,False,False,2024-10,5,0.3665
ORD-11242,2024-05-27,2024-05-29,First Class,CUST-0187,Customer 187,North,Technology,Wireless Mouse,10.0,474.47,0.3,3321.29,-196.92,False,False,False,2024-05,2,-0.0593
ORD-11243,2025-06-30,2025-07-04,Second Class,CUST-0059,Customer 59,East,Technology,Laptop,1.0,1072.58,0.0,1072.58,321.68,False,False,False,2025-06,4,0.2999
ORD-11244,2025-07-05,2025-07-06,Same Day,CUST-0039,Customer 39,South,Office Supplies,Binder,11.0,613.93,0.0,6753.23,2433.3,False,False,False,2025-07,1,0.3603
ORD-11245,2025-12-18,2025-12-24,Standard Class,CUST-0063,Customer 63,South,Technology,Printer,5.0,750.63,0.15,3190.18,435.51,False,False,False,2025-12,6,0.1365
ORD-11246,2025-10-21,2025-10-25,Second Class,CUST-0109,Customer 109,South,Technology,Wireless Mouse,10.0,625.38,0.0,6253.8,2661.09,False,False,False,2025-10,4,0.4255
ORD-11247,2025-10-23,2025-10-26,Same Day,CUST-0155,Customer 155,South,Furniture,Desk,1.0,1177.18,0.0,1177.18,344.22,False,False,False,2025-10,3,0.2924
ORD-11248,2024-09-01,2024-09-02,Same Day,CUST-0184,Customer 184,East,Office Supplies,Binder,8.0,766.69,0.3,4293.46,306.54,False,False,False,2024-09,1,0.0714
ORD-11249,2024-04-29,2024-05-04,Standard Class,CUST-0170,Customer 170,North,Office Supplies,Pens (Box),7.0,288.34,0.0,2018.38,407.36,False,False,False,2024-04,5,0.2018
ORD-11250,2024-08-14,2024-08-16,Second Class,CUST-0192,Customer 192,East,Office Supplies,Pens (Box),11.0,941.42,0.0,10355.62,1840.11,False,False,False,2024-08,2,0.1777
ORD-11251,2024-04-19,2024-04-21,First Class,CUST-0076,Customer 76,South,Furniture,Table Lamp,8.0,199.6,0.2,1277.44,112.66,False,False,False,2024-04,2,0.0882
ORD-11252,2025-03-19,2025-03-22,First Class,CUST-0178,Customer 178,North,Technology,Wireless Mouse,4.0,1073.01,0.0,4292.04,755.88,False,False,False,2025-03,3,0.1761
ORD-11253,2024-07-27,2024-07-30,Standard Class,CUST-0160,Customer 160,West,Office Supplies,Pens (Box),5.0,75.67,0.3,264.85,-56.03,False,False,False,2024-07,3,-0.2116
ORD-11254,2024-04-22,2024-04-26,Second Class,CUST-0167,Customer 167,South,Technology,Laptop,6.0,92.37,0.0,554.22,266.96,False,False,False,2024-04,4,0.4817
ORD-11255,2025-01-26,2025-02-01,First Class,CUST-0012,Customer 12,West,Furniture,Table Lamp,9.0,1000.87,0.1,8107.05,2971.03,False,False,False,2025-01,6,0.3665
ORD-11256,2025-02-18,2025-02-21,Same Day,CUST-0003,Customer 3,East,Technology,Wireless Mouse,1.0,443.22,0.0,443.22,93.24,False,False,False,2025-02,3,0.2104
ORD-11257,2025-08-21,2025-08-24,Same Day,CUST-0196,Customer 196,North,Technology,Printer,11.0,1121.26,0.0,12333.86,3010.4,True,False,False,2025-08,3,0.2441
ORD-11258,2025-12-12,2025-12-18,Second Class,CUST-0046,Customer 46,West,Technology,Laptop,4.0,872.73,0.0,3490.92,1291.59,False,False,False,2025-12,6,0.37
ORD-11259,2024-11-15,2024-11-18,Standard Class,CUST-0136,Customer 136,South,Office Supplies,Pens (Box),11.0,389.12,0.0,4280.32,1251.47,False,False,False,2024-11,3,0.2924
ORD-11260,2024-05-02,2024-05-08,Standard Class,CUST-0176,Customer 176,South,Technology,Laptop,7.0,484.32,0.2,2712.19,602.53,False,False,False,2024-05,6,0.2222
ORD-11261,2025-08-01,2025-08-04,Same Day,CUST-0008,Customer 8,East,Office Supplies,Pens (Box),11.0,553.65,0.0,6090.15,1578.25,False,False,False,2025-08,3,0.2591
ORD-11262,2024-01-02,2024-01-09,Standard Class,CUST-0047,Customer 47,South,Furniture,Desk,11.0,416.67,0.1,4125.03,1202.72,False,False,False,2024-01,7,0.2916
ORD-11263,2025-04-09,2025-04-12,Standard Class,CUST-0193,Customer 193,East,Technology,Wireless Mouse,9.0,147.72,0.1,1196.53,221.26,False,False,False,2025-04,3,0.1849
ORD-11264,2024-08-18,2024-08-22,First Class,CUST-0115,Customer 115,East,Office Supplies,Pens (Box),4.0,42.15,0.0,168.6,72.22,False,False,False,2024-08,4,0.4284
ORD-11265,2024-01-22,2024-01-26,Standard Class,CUST-0163,Customer 163,South,Office Supplies,Paper,6.0,598.415,0.0,3704.7,658.67,False,False,False,2024-01,4,0.1778
ORD-11266,2025-09-24,2025-09-29,Same Day,CUST-0097,Customer 97,North,Office Supplies,Pens (Box),6.0,260.95,0.1,1409.13,315.01,False,False,False,2025-09,5,0.2235
ORD-11267,2024-05-05,2024-05-07,Second Class,CUST-0021,Customer 21,East,Technology,Monitor,3.0,769.61,0.0,2308.83,682.01,False,False,False,2024-05,2,0.2954
ORD-11268,2024-03-20,2024-03-22,First Class,CUST-0149,Customer 149,West,Furniture,Table Lamp,5.0,483.32,0.1,2174.94,828.18,False,False,False,2024-03,2,0.3808
ORD-11269,2025-06-26,2025-06-27,Standard Class,CUST-0164,Customer 164,South,Office Supplies,Pens (Box),4.0,999.22,0.0,3996.88,1121.33,False,False,False,2025-06,1,0.2806
ORD-11270,2025-10-21,2025-10-25,First Class,CUST-0015,Customer 15,East,Furniture,Chair,8.0,1059.76,0.15,7206.37,2375.02,False,False,False,2025-10,4,0.3296
ORD-11271,2025-08-09,2025-08-11,First Class,CUST-0001,Customer 1,North,Office Supplies,Paper,8.0,143.05,0.15,972.74,336.18,False,False,False,2025-08,2,0.3456
ORD-11272,2024-09-29,2024-10-02,Same Day,CUST-0175,Customer 175,East,Technology,Monitor,5.0,666.62,0.3,2333.17,527.06,False,False,False,2024-09,3,0.2259
ORD-11273,2025-10-09,2025-10-12,Second Class,CUST-0141,Customer 141,West,Technology,Monitor,2.0,509.21,0.0,1018.42,435.8,False,False,False,2025-10,3,0.4279
ORD-11274,2025-06-11,2025-06-16,Second Class,CUST-0197,Customer 197,South,Technology,Printer,3.0,1004.5,0.0,3013.5,1060.64,False,False,False,2025-06,5,0.352
ORD-11275,2024-04-07,2024-04-14,Second Class,CUST-0166,Customer 166,West,Technology,Monitor,2.0,378.6,0.0,757.2,276.34,False,False,False,2024-04,7,0.3649
ORD-11276,2025-02-17,2025-02-18,First Class,CUST-0077,Customer 77,South,Technology,Monitor,7.0,804.55,0.0,5631.85,1933.42,False,False,False,2025-02,1,0.3433
ORD-11277,2025-10-07,2025-10-13,Second Class,CUST-0071,Customer 71,West,Furniture,Chair,6.0,659.06,0.1,3558.92,221.73,False,False,False,2025-10,6,0.0623
ORD-11278,2025-03-05,2025-03-08,Standard Class,CUST-0183,Customer 183,South,Technology,Laptop,8.0,1001.99,0.2,6412.74,89.31,False,False,False,2025-03,3,0.0139
ORD-11279,2024-09-18,2024-09-23,First Class,CUST-0024,Customer 24,West,Office Supplies,Pens (Box),10.0,818.82,0.1,7369.38,1841.88,False,False,False,2024-09,5,0.2499
ORD-11280,2025-08-27,2025-08-28,Standard Class,CUST-0173,Customer 173,West,Furniture,Chair,4.0,1132.06,0.15,3849.0,1055.67,False,False,False,2025-08,1,0.2743
ORD-11281,2024-08-13,2024-08-17,First Class,CUST-0097,Customer 97,North,Furniture,Chair,10.0,788.7,0.3,5520.9,631.45,False,False,False,2024-08,4,0.1144
ORD-11282,2025-12-04,2025-12-08,Same Day,CUST-0192,Customer 192,East,Technology,Laptop,7.0,712.92,0.0,4990.44,2451.29,False,False,False,2025-12,4,0.4912
ORD-11283,2024-10-25,2024-11-01,Standard Class,CUST-0176,Customer 176,South,Technology,Wireless Mouse,6.0,643.55,0.0,8477.1,646.9449999999999,False,False,True,2024-10,7,0.0763
ORD-11284,2024-08-12,2024-08-18,Standard Class,CUST-0140,Customer 140,South,Office Supplies,Pens (Box),8.0,389.18,0.0,3113.44,615.52,False,False,False,2024-08,6,0.1977
ORD-11285,2025-03-09,2025-03-10,Same Day,CUST-0183,Customer 183,South,Technology,Printer,8.0,136.95,0.1,986.04,77.06,False,False,False,2025-03,1,0.0782
