OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-11055,2024-07-12,2024-07-15,Same Day,CUST-0040,Customer 40,East,Office Supplies,Binder,2.0,760.19,0.1,1368.34,354.21
ORD-11056,2025-10-25,2025-10-29,Second Class,CUST-0165,Customer 165,South,Furniture,Desk,3.0,431.37,0.0,1294.11,385.99
ORD-11057,2025-08-14,2025-08-18,First Class,CUST-0156,Customer 156,East,Furniture,Table Lamp,7.0,647.73,0.0,4534.11,1318.64
ORD-11058,2024-06-30,2024-07-05,Same Day,CUST-0019,Customer 19,West,Office Supplies,Binder,8.0,1141.71,0.0,9133.68,4480.08
ORD-11059,2025-02-21,2025-02-23,Second Class,CUST-0008,Customer 8,East,Furniture,Table Lamp,9.0,847.67,0.3,5340.32,-1052.45
ORD-11060,2025-04-04,2025-04-08,Standard Class,CUST-0033,  Customer 33  ,North,Office Supplies,Binder,11.0,719.31,0.0,7912.41,3941.85
ORD-11061,21/04/2024,2024-04-27,Same Day,CUST-0046,  Customer 46  ,west,Furniture,Chair,3.0,1088.81,0.0,3266.43,722.17
ORD-11062,2025-09-22,2025-09-26,First Class,CUST-0183,Customer 183,South,Technology,Monitor,10.0,891.75,0.1,8025.75,753.07
ORD-11063,2024-07-04,2024-07-05,First Class,CUST-0040,Customer 40,East,Technology,Laptop,10.0,548.08,0.15,4658.68,1814.99
ORD-11064,2025-12-13,2025-12-19,Same Day,CUST-0096,Customer 96,South,Technology,Laptop,11.0,11.57,0.1,114.54,40.06
ORD-11065,2025-01-05,2025-01-12,Same Day,CUST-0151,Customer 151,West,Technology,Printer,1.0,37.19,0.0,37.19,5.75
ORD-11066,2024-03-14,2024-03-19,First Class,CUST-0191,Customer 191,East,Office Supplies,Binder,7.0,629.0,0.0,4403.0,1814.6
ORD-11067,2025-01-23,2025-01-25,First Class,CUST-0057,  Customer 57  ,East,OFFICE SUPPLIES,Pens (Box),1.0,278.58,0.0,278.58,127.21
ORD-11068,2025-06-23,2025-06-24,Standard Class,CUST-0170,Customer 170,North,FURNITURE,Chair,9.0,1064.99,0.2,7667.93,660.77
ORD-11069,2024-08-27,2024-08-30,Second Class,CUST-0097,  Customer 97  ,North,Furniture,Desk,3.0,1154.54,,2424.53,229.73
ORD-11070,2025-12-16,2025-12-17,Standard Class,CUST-0094,Customer 94,South,Technology,Monitor,11.0,269.36,0.0,2962.96,1036.21
ORD-11071,18/11/2024,2024-11-20,Same Day,CUST-0198,Customer 198,North,Technology,Monitor,10.0,172.73,0.0,1727.3,617.82
ORD-11072,2024-02-15,2024-02-19,Same Day,CUST-0084,Customer 84,west,Furniture,Desk,2.0,455.24,,773.91,89.33
ORD-11073,2024-10-17,2024-10-21,Standard Class,CUST-0081,Customer 81,West,Technology,Laptop,8.0,800.08,0.0,6400.64,2520.23
ORD-11074,2024-06-15,2024-06-21,Same Day,CUST-0059,Customer 59,East,Technology,Monitor,9.0,1192.19,0.0,10729.71,1775.11
ORD-11075,2024-05-02,2024-05-08,Standard Class,CUST-0103,Customer 103,West,OFFICE SUPPLIES,Binder,9.0,253.76,0.0,2283.84,537.02
ORD-11076,2024-08-27,2024-08-31,Same Day,CUST-0091,Customer 91,South,Furniture,Chair,11.0,578.41,0.0,6362.51,1317.47
ORD-11077,2025-07-25,2025-07-26,Same Day,CUST-0043,Customer 43,East,Office Supplies,Paper,3.0,577.26,0.0,1731.78,723.49
ORD-11078,2025-02-21,2025-02-28,First Class,CUST-0065,Customer 65,South,Office Supplies,Binder,10.0,79.45,0.0,794.5,384.8
ORD-11079,2025-05-28,2025-06-02,Standard Class,CUST-0052,  Customer 52  ,North,TECHNOLOGY,Laptop,4.0,181.06,0.3,506.97,-3.28
ORD-11080,2025-10-16,2025-10-19,First Class,CUST-0002,  Customer 2  ,West,OFFICE SUPPLIES,Pens (Box),7.0,462.34,0.1,2912.74,1034.15
ORD-11081,2025-12-12,2025-12-19,Same Day,CUST-0030,Customer 30,South,Technology,Printer,1.0,1146.86,0.15,974.83,284.66
ORD-11082,13/09/2025,2025-09-20,Standard Class,CUST-0081,Customer 81,West,Office Supplies,Binder,10.0,368.99,0.0,3689.9,985.37
ORD-11083,15/07/2024,2024-07-20,Same Day,CUST-0104,Customer 104,North,Technology,Laptop,4.0,813.75,0.0,3255.0,1362.36
ORD-11084,2025-06-04,2025-06-08,First Class,CUST-0019,Customer 19,West,Technology,Monitor,4.0,919.73,0.0,3678.92,742.41
ORD-11085,2024-02-28,2024-03-05,Standard Class,CUST-0185,Customer 185,South,Technology,Monitor,9.0,875.32,0.0,7877.88,2399.06
ORD-11086,13/08/2025,2025-08-17,Standard Class,CUST-0098,Customer 98,East,Office Supplies,Stapler,11.0,894.41,0.15,8362.73,156.59
ORD-11087,2024-01-16,2024-01-23,Standard Class,CUST-0046,  Customer 46  ,west,Furniture,Table Lamp,7.0,541.91,0.0,3793.37,837.14
ORD-11088,2024-05-23,2024-05-25,First Class,CUST-0077,Customer 77,South,Technology,Printer,8.0,643.79,0.0,5150.32,1667.09
ORD-11089,05/10/2025,2025-10-12,Same Day,CUST-0117,Customer 117,North,Office Supplies,Paper,8.0,433.28,0.0,3466.24,1593.01
ORD-11090,2024-07-07,2024-07-09,Standard Class,CUST-0145,Customer 145,West,Technology,Monitor,5.0,526.52,0.1,2369.34,724.26
ORD-11091,2024-09-12,2024-09-16,Second Class,CUST-0192,Customer 192,East,Technology,Wireless Mouse,3.0,393.29,0.0,1179.87,317.86
ORD-11092,2024-12-25,2024-12-28,Same Day,CUST-0104,Customer 104,North,Office Supplies,Stapler,1.0,956.19,0.3,669.33,147.5
ORD-11093,2025-01-28,2025-02-04,Same Day,CUST-0139,Customer 139,South,Office Supplies,Pens (Box),8.0,452.29,0.0,3618.32,1802.02
ORD-11094,31/01/2025,2025-02-05,First Class,CUST-0038,Customer 38,West,Office Supplies,Binder,7.0,53.43,0.0,374.01,105.41
ORD-11095,26/10/2025,2025-10-31,Same Day,CUST-0194,Customer 194,South,Office Supplies,Pens (Box),8.0,723.72,0.15,4921.3,1888.09
ORD-11096,22/05/2024,2024-05-28,Standard Class,CUST-0130,Customer 130,East,Office Supplies,Binder,3.0,260.55,0.0,781.65,247.53
ORD-11097,2025-07-25,2025-08-01,Same Day,CUST-0051,Customer 51,West,TECHNOLOGY,Printer,2.0,37.13,0.0,74.26,32.14
ORD-11098,2024-05-23,2024-05-30,Second Class,CUST-0186,Customer 186,south,Furniture,Chair,9.0,451.75,0.0,4065.75,920.16
ORD-11099,03/12/2024,2024-12-08,First Class,CUST-0101,Customer 101,West,TECHNOLOGY,Wireless Mouse,6.0,1016.56,0.0,6099.36,2430.83
ORD-11100,2025-12-21,2025-12-28,First Class,CUST-0029,Customer 29,East,Furniture,Desk,8.0,1055.52,0.0,8444.16,1896.86
ORD-11101,2025-03-22,2025-03-23,Second Class,CUST-0073,Customer 73,South,TECHNOLOGY,Printer,6.0,1024.83,0.0,6148.98,1917.27
ORD-11102,03/06/2025,2025-06-10,First Class,CUST-0164,Customer 164,South,Technology,Wireless Mouse,10.0,65.89,0.15,560.06,39.97
ORD-11103,2024-09-23,2024-09-30,First Class,CUST-0014,Customer 14,West,Furniture,Table Lamp,7.0,70.23,0.0,491.61,137.59
ORD-11104,2025-11-01,2025-11-03,Same Day,CUST-0034,Customer 34,East,Furniture,Table Lamp,7.0,30.15,0.0,211.05,53.09
ORD-11105,2024-02-06,2024-02-07,First Class,CUST-0001,  Customer 1  ,North,Technology,Monitor,8.0,736.53,0.1,5303.02,874.82
ORD-11106,2025-11-11,2025-11-14,First Class,CUST-0099,Customer 99,East,Office Supplies,Paper,2.0,1096.68,0.1,1974.02,787.74
ORD-11107,26/01/2025,2025-01-31,First Class,CUST-0020,Customer 20,South,Furniture,Chair,5.0,324.17,0.15,1377.72,485.35
ORD-11108,2024-02-27,2024-03-04,First Class,CUST-0079,Customer 79,East,Technology,Printer,1.0,1089.88,0.0,1089.88,370.88
ORD-11109,15/08/2025,2025-08-21,Same Day,CUST-0065,  Customer 65  ,South,Office Supplies,Pens (Box),6.0,639.93,0.0,3839.58,1822.24
ORD-11110,2024-10-09,2024-10-12,Second Class,CUST-0192,Customer 192,East,FURNITURE,Desk,3.0,339.65,0.0,1018.95,289.07
ORD-11111,2024-05-28,2024-05-29,First Class,CUST-0102,Customer 102,North,Furniture,Table Lamp,10.0,1165.15,0.0,11651.5,4492.16
ORD-11112,2025-11-10,2025-11-13,Second Class,CUST-0148,Customer 148,North,TECHNOLOGY,Monitor,11.0,878.2,0.0,9660.2,1557.07
ORD-11113,27/07/2024,2024-08-01,First Class,CUST-0067,Customer 67,west,Furniture,Bookcase,5.0,257.79,0.15,1095.61,288.2
ORD-11114,2025-04-13,2025-04-14,First Class,CUST-0119,Customer 119,North,Office Supplies,Pens (Box),3.0,588.46,0.0,1765.38,325.41
ORD-11115,2024-01-14,2024-01-17,First Class,CUST-0033,Customer 33,North,Furniture,Bookcase,10.0,70.06,0.0,700.6,218.66
ORD-11116,04/04/2024,2024-04-09,First Class,CUST-0031,Customer 31,south,Technology,Monitor,4.0,49.04,0.0,196.16,32.65
ORD-11117,2024-08-31,2024-09-05,First Class,CUST-0197,Customer 197,South,Technology,Wireless Mouse,5.0,851.56,0.0,4257.8,1717.4
ORD-11118,16/10/2025,2025-10-23,Standard Class,CUST-0015,Customer 15,East,Office Supplies,Pens (Box),8.0,988.93,0.0,7911.44,3702.44
ORD-11119,29/09/2025,2025-10-03,Standard Class,CUST-0093,Customer 93,West,Office Supplies,Binder,11.0,1110.91,0.0,12220.01,2515.86
ORD-11120,2024-04-16,2024-04-19,Second Class,CUST-0184,Customer 184,east,Furniture,Bookcase,8.0,99.67,0.3,558.15,40.64
ORD-11121,17/06/2024,2024-06-23,Second Class,CUST-0070,Customer 70,South,Technology,Printer,5.0,1134.27,0.0,5671.35,2599.34
ORD-11122,2024-01-26,2024-01-27,Standard Class,CUST-0068,Customer 68,South,Office Supplies,Paper,6.0,272.96,0.0,1637.76,810.73
ORD-11123,2025-03-16,2025-03-23,Standard Class,CUST-0104,Customer 104,North,Office Supplies,Pens (Box),10.0,1078.39,0.0,10783.9,4186.37
ORD-11124,04/07/2024,2024-07-10,Standard Class,CUST-0015,Customer 15,East,Office Supplies,Stapler,4.0,388.96,0.0,1555.84,482.73
ORD-11125,2024-08-03,2024-08-09,First Class,CUST-0144,Customer 144,South,Office Supplies,Stapler,7.0,709.04,0.0,4963.28,1152.74
ORD-11126,2025-04-25,2025-04-30,Second Class,CUST-0189,Customer 189,North,Furniture,Bookcase,7.0,1003.5,0.0,7024.5,1354.52
ORD-11127,2024-04-22,2024-04-28,Second Class,CUST-0123,Customer 123,east,Furniture,Chair,2.0,241.38,0.0,482.76,157.5
ORD-11128,2024-04-27,2024-05-02,First Class,CUST-0177,Customer 177,East,Office Supplies,Pens (Box),6.0,721.26,0.2,3462.05,37.32
ORD-11129,2024-12-13,2024-12-16,Standard Class,CUST-0141,Customer 141,West,Office Supplies,Stapler,2.0,16.55,0.0,33.1,15.51
ORD-11130,2025-10-04,2025-10-10,Standard Class,CUST-0080,Customer 80,East,Technology,Wireless Mouse,5.0,983.64,0.1,4426.38,1702.07
ORD-11131,2025-01-26,2025-01-28,First Class,CUST-0007,  Customer 7  ,North,Technology,Wireless Mouse,8.0,446.46,0.0,3571.68,1174.36
ORD-11132,2025-03-16,2025-03-21,,CUST-0141,Customer 141,,Furniture,Desk,,,,2294.4,
ORD-11133,2025-03-07,2025-03-14,First Class,CUST-0160,Customer 160,West,Furniture,Desk,8.0,581.12,0.0,4648.96,2261.97
ORD-11134,04/06/2024,2024-06-07,Standard Class,CUST-0005,Customer 5,South,Technology,Laptop,8.0,220.33,0.1,1586.38,336.09
ORD-11135,30/01/2024,2024-02-03,Second Class,CUST-0052,Customer 52,north,Office Supplies,Binder,4.0,555.72,0.0,2222.88,705.8
ORD-11136,2025-10-25,2025-10-27,Same Day,CUST-0121,Customer 121,South,Technology,Monitor,5.0,605.96,0.2,2423.84,325.57
ORD-11137,2024-04-02,2024-04-03,Standard Class,CUST-0144,Customer 144,South,Furniture,Chair,9.0,320.86,0.0,2887.74,1281.42
ORD-11138,2025-07-10,2025-07-17,Second Class,CUST-0195,Customer 195,West,Technology,Wireless Mouse,3.0,134.21,0.15,342.24,36.11
ORD-11139,2025-02-21,2025-02-23,Second Class,CUST-0177,  Customer 177  ,East,Technology,Printer,8.0,33.74,,269.92,65.77
ORD-11140,20/06/2025,2025-06-21,First Class,CUST-0140,Customer 140,South,Office Supplies,Stapler,7.0,1157.52,0.15,6887.24,1073.34
ORD-11141,2025-07-22,2025-07-26,Standard Class,CUST-0155,Customer 155,South,TECHNOLOGY,Printer,6.0,75.94,0.1,410.08,68.02
ORD-11142,2024-09-21,2024-09-22,Second Class,CUST-0158,Customer 158,East,Technology,Printer,11.0,28.53,0.0,313.83,118.27
ORD-11143,2025-06-06,2025-06-09,Same Day,CUST-0037,  Customer 37  ,West,Furniture,Desk,3.0,280.1,0.1,756.27,109.28
ORD-11144,2024-03-04,2024-03-10,Same Day,CUST-0178,Customer 178,North,Office Supplies,Paper,9.0,472.58,0.0,4253.22,1629.95
ORD-11145,2025-04-19,2025-04-22,Standard Class,CUST-0102,Customer 102,North,Technology,Monitor,10.0,159.47,0.0,1594.7,269.04
ORD-11146,2025-02-06,2025-02-08,Standard Class,CUST-0099,Customer 99,East,Furniture,Table Lamp,6.0,369.89,0.0,2219.34,1067.23
ORD-11147,2025-04-08,2025-04-13,Same Day,CUST-0146,Customer 146,West,Furniture,Desk,10.0,807.18,0.0,8071.8,3411.09
ORD-11148,2024-08-22,2024-08-23,Second Class,CUST-0180,Customer 180,east,Furniture,Desk,7.0,1025.82,0.15,6103.63,216.05
ORD-11149,2025-04-27,2025-05-02,Standard Class,CUST-0175,  Customer 175  ,east,Furniture,Chair,5.0,358.44,0.15,1523.37,604.29
ORD-11150,2025-04-19,2025-04-20,,CUST-0089,Customer 89,,Technology,Wireless Mouse,,,,2280.32,
ORD-11151,13/04/2024,2024-04-15,First Class,CUST-0066,Customer 66,south,Office Supplies,Stapler,10.0,38.52,0.0,385.2,143.13
ORD-11152,2025-07-31,2025-08-05,Same Day,CUST-0062,Customer 62,East,Technology,Laptop,10.0,667.58,0.0,6675.8,2997.42
ORD-11153,2024-01-16,2024-01-22,Standard Class,CUST-0029,  Customer 29  ,East,Technology,Monitor,5.0,448.5,0.2,1794.0,28.22
ORD-11154,2024-08-06,2024-08-07,Same Day,CUST-0162,Customer 162,East,Office Supplies,Pens (Box),8.0,845.93,0.0,6767.44,1962.56
ORD-11155,2025-05-18,2025-05-24,Standard Class,CUST-0091,Customer 91,South,Office Supplies,Paper,6.0,690.77,0.15,3522.93,20.84
ORD-11156,2025-10-16,2025-10-19,Second Class,CUST-0078,  Customer 78  ,North,Technology,Monitor,9.0,923.18,0.1,7477.76,1381.12
ORD-11157,2025-11-23,2025-11-29,First Class,CUST-0088,Customer 88,South,Technology,Wireless Mouse,9.0,356.07,0.1,2884.17,467.32
ORD-11158,2024-03-18,2024-03-20,Same Day,CUST-0044,Customer 44,south,Furniture,Bookcase,6.0,169.98,0.0,1019.88,490.23
ORD-11159,2025-11-16,2025-11-23,First Class,CUST-0134,  Customer 134  ,East,OFFICE SUPPLIES,Pens (Box),1.0,1006.78,0.0,1006.78,256.04
ORD-11160,02/01/2024,2024-01-06,Second Class,CUST-0058,Customer 58,North,Technology,Laptop,8.0,598.82,0.2,3832.45,477.06
ORD-11161,2024-03-02,2024-03-04,Second Class,CUST-0058,Customer 58,North,Furniture,Bookcase,11.0,395.95,0.1,3919.9,683.87
ORD-11162,2024-08-19,2024-08-22,First Class,CUST-0132,Customer 132,East,Technology,Monitor,11.0,841.81,0.15,7870.92,2520.03
ORD-11163,2024-05-04,2024-05-05,Second Class,CUST-0037,Customer 37,west,Furniture,Desk,3.0,915.31,0.1,2471.34,352.19
ORD-11164,2025-12-24,2025-12-29,Second Class,CUST-0162,Customer 162,East,Office Supplies,Binder,2.0,786.61,0.2,1258.58,391.94
ORD-11165,2024-07-04,2024-07-06,Same Day,CUST-0128,Customer 128,West,Office Supplies,Binder,5.0,760.85,0.0,3804.25,581.38
ORD-11166,2024-12-07,2024-12-09,Same Day,CUST-0008,Customer 8,east,Technology,Monitor,4.0,636.68,0.0,2546.72,414.4
ORD-11167,01/08/2025,2025-08-02,First Class,CUST-0046,Customer 46,West,Office Supplies,Binder,11.0,805.41,0.0,8859.51,1791.78
ORD-11168,2025-05-06,2025-05-07,Second Class,CUST-0182,  Customer 182  ,North,Office Supplies,Binder,4.0,451.99,0.0,1807.96,883.91
ORD-11169,2025-05-04,2025-05-10,Standard Class,CUST-0182,Customer 182,North,Technology,Wireless Mouse,3.0,300.55,0.0,901.65,350.54
ORD-11170,2024-04-26,2024-04-27,Second Class,CUST-0118,Customer 118,North,Furniture,Bookcase,11.0,636.25,0.0,6998.75,1926.03
ORD-11171,06/01/2024,2024-01-10,Second Class,CUST-0136,Customer 136,South,Technology,Laptop,2.0,558.3,0.0,1116.6,297.97
ORD-11172,2024-06-21,2024-06-23,Same Day,CUST-0152,Customer 152,South,Office Supplies,Binder,3.0,332.06,0.0,996.18,309.84
ORD-11173,2025-02-16,2025-02-19,Same Day,CUST-0154,Customer 154,south,Office Supplies,Binder,5.0,239.36,0.15,1017.28,395.1
ORD-11174,2024-03-27,2024-04-02,First Class,CUST-0012,Customer 12,West,Office Supplies,Binder,10.0,322.81,0.0,3228.1,1442.27
ORD-11175,07/02/2025,2025-02-13,Standard Class,CUST-0037,  Customer 37  ,West,Technology,Laptop,4.0,292.91,0.15,995.89,247.4
ORD-11176,2024-11-17,2024-11-22,Same Day,CUST-0099,Customer 99,East,Furniture,Chair,1.0,611.69,0.0,611.69,131.09
ORD-11177,2025-02-19,2025-02-25,Second Class,CUST-0087,Customer 87,North,Office Supplies,Stapler,7.0,652.03,0.0,4564.21,1822.3
ORD-11178,21/10/2025,2025-10-26,Standard Class,CUST-0078,Customer 78,North,Office Supplies,Binder,3.0,1019.24,0.0,3057.72,556.05
ORD-11179,2025-06-30,2025-07-02,First Class,CUST-0161,Customer 161,West,Furniture,Desk,4.0,680.7,0.0,2722.8,463.63
ORD-11180,03/01/2024,2024-01-10,First Class,CUST-0116,Customer 116,East,Technology,Printer,4.0,874.43,0.0,3497.72,551.9
ORD-11181,2025-10-03,2025-10-06,Second Class,CUST-0026,Customer 26,East,Furniture,Chair,2.0,110.36,0.3,154.5,-8.7
ORD-11182,2024-05-27,2024-05-30,First Class,CUST-0049,Customer 49,East,Technology,Wireless Mouse,8.0,849.48,0.1,6116.26,2017.49
ORD-11183,2025-05-12,2025-05-16,Same Day,CUST-0059,Customer 59,East,Furniture,Desk,5.0,1158.34,0.1,5212.53,600.51
ORD-11184,2024-12-31,2025-01-02,First Class,CUST-0015,  Customer 15  ,East,Technology,Printer,1.0,216.33,0.0,216.33,60.1
ORD-11185,2025-04-13,2025-04-19,Same Day,CUST-0127,Customer 127,North,FURNITURE,Table Lamp,10.0,458.56,0.0,4585.6,1979.64
ORD-11186,2024-06-11,2024-06-14,Same Day,CUST-0153,Customer 153,West,Office Supplies,Binder,2.0,824.88,0.1,1484.78,463.91
ORD-11187,2025-08-12,2025-08-16,First Class,CUST-0039,Customer 39,South,FURNITURE,Table Lamp,2.0,708.6,0.1,1275.48,442.54
ORD-11188,2025-04-26,2025-05-01,First Class,CUST-0137,Customer 137,East,Furniture,Bookcase,4.0,1167.51,0.0,4670.04,1275.5
ORD-11189,2024-11-17,2024-11-19,Second Class,CUST-0157,Customer 157,North,Furniture,Desk,3.0,1185.51,0.0,3556.53,794.54
ORD-11190,07/12/2025,2025-12-10,First Class,CUST-0159,Customer 159,East,TECHNOLOGY,Laptop,2.0,824.76,0.0,1649.52,424.57
ORD-11191,2025-11-05,2025-11-12,Second Class,CUST-0085,Customer 85,East,Technology,Monitor,3.0,863.92,0.1,2332.58,739.89
ORD-11192,2025-03-13,2025-03-20,Second Class,CUST-0123,Customer 123,East,Office Supplies,Paper,6.0,132.95,0.0,797.7,257.25
ORD-11193,2025-10-26,2025-10-30,Standard Class,CUST-0142,Customer 142,North,Furniture,Chair,8.0,658.66,0.15,4478.89,772.3
ORD-11194,23/05/2024,2024-05-29,First Class,CUST-0087,Customer 87,North,Office Supplies,Pens (Box),4.0,294.46,0.15,1001.16,106.69
ORD-11195,14/08/2024,2024-08-15,Same Day,CUST-0136,Customer 136,South,Furniture,Bookcase,2.0,602.45,0.1,1084.41,286.24
ORD-11196,21/05/2025,2025-05-27,Standard Class,CUST-0082,Customer 82,South,Office Supplies,Stapler,8.0,44.95,0.0,359.6,146.91
ORD-11197,23/01/2025,2025-01-30,Standard Class,CUST-0198,Customer 198,north,Technology,Wireless Mouse,2.0,779.62,0.1,1403.32,94.06
ORD-11198,2024-08-28,2024-09-03,Second Class,CUST-0051,Customer 51,West,Technology,Laptop,2.0,851.63,0.0,1703.26,637.19
ORD-11199,2024-11-05,2024-11-06,First Class,CUST-0159,Customer 159,East,Furniture,Desk,8.0,792.62,0.0,6340.96,1149.17
ORD-11200,2025-04-23,2025-04-30,Second Class,CUST-0065,Customer 65,South,Office Supplies,Binder,9.0,702.97,0.0,6326.73,1041.07
ORD-11201,15/09/2024,2024-09-17,Second Class,CUST-0148,Customer 148,North,TECHNOLOGY,Printer,7.0,1134.47,0.1,7147.16,522.77
ORD-11202,2025-01-06,2025-01-11,Second Class,CUST-0004,Customer 4,South,Office Supplies,Pens (Box),1.0,437.8,0.3,306.46,65.96
ORD-11203,2025-08-19,2025-08-26,Second Class,CUST-0190,Customer 190,South,Office Supplies,Pens (Box),10.0,1176.56,0.15,10000.76,3908.12
ORD-11204,14/10/2024,2024-10-15,Standard Class,CUST-0006,Customer 6,West,Technology,Printer,8.0,977.33,0.0,7818.64,1595.47
ORD-11205,2024-02-23,2024-02-27,Same Day,CUST-0102,Customer 102,North,Furniture,Bookcase,5.0,10.68,0.1,48.06,15.83
ORD-11206,2025-03-30,2025-03-31,Standard Class,CUST-0009,Customer 9,north,Office Supplies,Paper,3.0,370.27,0.0,1110.81,466.43
ORD-11207,05/01/2025,2025-01-10,Standard Class,CUST-0007,Customer 7,North,Technology,Wireless Mouse,2.0,438.43,0.1,789.17,193.09
ORD-11208,29/10/2024,2024-11-03,First Class,CUST-0013,Customer 13,east,Office Supplies,Pens (Box),1.0,347.92,0.2,278.34,24.58
ORD-11209,2024-11-06,2024-11-08,Second Class,CUST-0177,Customer 177,East,Office Supplies,Paper,1.0,1006.03,0.1,905.43,275.66
ORD-11210,2024-04-13,2024-04-17,Standard Class,CUST-0107,  Customer 107  ,West,Furniture,Table Lamp,8.0,315.03,0.1,2268.22,381.69
ORD-11211,2024-10-07,2024-10-12,,CUST-0038,Customer 38,,Office Supplies,Stapler,,,,6113.46,
ORD-11212,11/01/2024,2024-01-15,Same Day,CUST-0064,Customer 64,West,Technology,Printer,8.0,937.02,0.15,6371.74,422.72
ORD-11213,2024-10-18,2024-10-25,First Class,CUST-0016,Customer 16,West,Office Supplies,Binder,5.0,481.03,0.15,2044.38,61.51
ORD-11214,2025-11-20,2025-11-22,First Class,CUST-0196,Customer 196,North,Office Supplies,Paper,9.0,1136.83,0.1,9208.32,1022.65
ORD-11215,2024-09-07,2024-09-08,Second Class,CUST-0001,Customer 1,North,Office Supplies,Binder,2.0,1037.44,0.0,2074.88,791.18
ORD-11216,2025-11-26,2025-11-29,Standard Class,CUST-0136,Customer 136,South,Furniture,Chair,8.0,673.39,0.15,4579.05,1361.21
ORD-11217,2024-04-18,2024-04-23,Second Class,CUST-0091,Customer 91,South,Office Supplies,Paper,8.0,656.86,0.15,4466.65,294.12
ORD-11218,2025-05-09,2025-05-13,Same Day,CUST-0191,Customer 191,East,Technology,Printer,1.0,436.9,0.0,436.9,181.61
ORD-11219,2024-07-21,2024-07-28,Standard Class,CUST-0160,Customer 160,West,Office Supplies,Binder,4.0,752.57,0.0,3010.28,1227.38
ORD-11220,2024-12-21,2024-12-28,First Class,CUST-0026,Customer 26,East,Technology,Laptop,9.0,467.48,0.1,3786.59,266.15
ORD-11221,2025-05-28,2025-06-04,Same Day,CUST-0071,Customer 71,west,Technology,Printer,5.0,679.73,0.0,3398.65,1698.03
ORD-11222,2024-03-01,2024-03-06,Same Day,CUST-0062,Customer 62,East,Furniture,Desk,11.0,1005.35,0.0,11058.85,3940.08
ORD-11223,04/08/2024,2024-08-08,Second Class,CUST-0081,Customer 81,West,Technology,Monitor,11.0,255.13,0.1,2525.79,161.94
ORD-11224,2025-07-02,2025-07-03,First Class,CUST-0077,Customer 77,South,Office Supplies,Binder,5.0,1091.1,0.1,4909.95,395.11
ORD-11225,2024-04-24,2024-04-26,Standard Class,CUST-0077,  Customer 77  ,South,Technology,Monitor,4.0,853.0,0.15,2900.2,422.37
ORD-11226,2025-11-16,2025-11-22,Standard Class,CUST-0027,Customer 27,south,TECHNOLOGY,Wireless Mouse,5.0,192.13,0.0,960.65,341.48
ORD-11227,2025-08-05,2025-08-12,Standard Class,CUST-0200,Customer 200,West,OFFICE SUPPLIES,Paper,5.0,642.66,0.0,3213.3,1101.54
ORD-11228,26/06/2024,2024-07-01,First Class,CUST-0170,Customer 170,North,Office Supplies,Paper,9.0,1174.25,0.3,7397.77,1335.05
ORD-11229,2024-06-03,2024-06-05,First Class,CUST-0142,Customer 142,North,Furniture,Bookcase,7.0,155.48,0.15,925.11,23.02
ORD-11230,2024-09-04,2024-09-08,Standard Class,CUST-0144,Customer 144,South,Furniture,Chair,2.0,82.79,0.0,165.58,25.4
ORD-11231,2025-07-29,2025-07-31,First Class,CUST-0143,Customer 143,South,Office Supplies,Binder,1.0,637.15,0.0,637.15,110.84
ORD-11232,2025-06-13,2025-06-20,Same Day,CUST-0167,Customer 167,South,Technology,Printer,1.0,840.52,0.0,840.52,343.78
ORD-11233,01/05/2024,2024-05-07,Same Day,CUST-0122,Customer 122,East,TECHNOLOGY,Monitor,7.0,358.62,0.0,2510.34,423.51
ORD-11234,2025-03-01,2025-03-04,Second Class,CUST-0166,Customer 166,West,Office Supplies,Pens (Box),3.0,403.37,0.0,1210.11,297.82
ORD-11235,2024-10-28,2024-10-31,Same Day,CUST-0080,Customer 80,East,Technology,Wireless Mouse,8.0,238.47,0.2,1526.21,334.51
ORD-11236,2024-11-17,2024-11-19,Same Day,CUST-0200,Customer 200,West,Furniture,Bookcase,11.0,781.44,0.2,6876.67,171.06
ORD-11237,17/08/2024,2024-08-20,Standard Class,CUST-0078,Customer 78,North,Furniture,Chair,5.0,666.81,0.0,3334.05,768.74
ORD-11238,2024-07-25,2024-08-01,Second Class,CUST-0040,Customer 40,East,Furniture,Desk,4.0,408.93,0.0,1635.72,483.77
ORD-11239,15/05/2025,2025-05-20,First Class,CUST-0157,  Customer 157  ,North,FURNITURE,Chair,10.0,115.8,0.0,1158.0,368.02
ORD-11240,2025-12-11,2025-12-13,Second Class,CUST-0145,Customer 145,West,Furniture,Bookcase,4.0,1046.27,0.0,4185.08,1739.26
ORD-11241,2024-10-22,2024-10-27,Same Day,CUST-0059,  Customer 59  ,East,Technology,Printer,7.0,282.85,0.0,1979.95,725.68
ORD-11242,2024-05-27,2024-05-29,First Class,CUST-0187,Customer 187,North,Technology,Wireless Mouse,10.0,474.47,0.3,3321.29,-196.92
ORD-11243,30/06/2025,2025-07-04,Second Class,CUST-0059,Customer 59,east,Technology,Laptop,1.0,1072.58,0.0,1072.58,321.68
